https://twitter.com/MapPornTweet/status/1058238546341818369,Languages of #Egypt https://t.co/pMterUDREp #MapPorn https://t.co/jcK9k4rHlG,2018-11-02 06:05 +0000,16.3975,"language, regional differences"
https://twitter.com/MapPornTweet/status/1059114318271143937,1935 FBI map of Japanese Nationals in the Americas https://t.co/QEKmHPVMpG #MapPorn https://t.co/t3Wxjggbk1,2018-11-04 16:05 +0000,15.7429,"history, ww2"
https://twitter.com/MapPornTweet/status/1064595434725732353,"The State of Deseret, proposed in 1849 (with current states for reference) https://t.co/Zjit1k0kGq #MapPorn https://t.co/N8sawEJt5J",2018-11-19 19:05 +0000,15.7203,political realignment
https://twitter.com/MapPornTweet/status/1060110887141265411,#Dutch highways as if they were metro lines https://t.co/WgSyJPibee #MapPorn https://t.co/ClXpwJ4Vhk,2018-11-07 10:05 +0000,14.7026,"subway, train "
https://twitter.com/MapPornTweet/status/1061109602551386113,"Top post of the week:
 Earth https://t.co/1usfuRuDZq #MapPorn https://t.co/vc8IbMjzCO",2018-11-10 04:13 +0000,13.6559,regional differences
https://twitter.com/MapPornTweet/status/1064145524494753792,"“College mail received as a high schooler in Illinois, by state” https://t.co/LsjemzjbWY #MapPorn https://t.co/xOLsxVZ2OX",2018-11-18 13:17 +0000,13.5987,novelties
https://twitter.com/MapPornTweet/status/1065441007745982464,All Four Railroads of the Monopoly Board Game https://t.co/7cwCoqp7Dk #MapPorn https://t.co/UnlPqhkoWa,2018-11-22 03:05 +0000,13.5201,"train, history"
https://twitter.com/MapPornTweet/status/1065803399776489472,In 2014 three Norwegian travellers managed to visit 19 countries in just one day https://t.co/fW9TDBQewb #MapPorn https://t.co/8cflzTUJO7,2018-11-23 03:05 +0000,13.3842,"novelties, superlative"
https://twitter.com/MapPornTweet/status/1085432737538822144,A Moorish and a Christian town in Medieval #Spain https://t.co/mOpYS4Ykyl #MapPorn https://t.co/bZaQxlSpIV,2019-01-16 07:05 +0000,28.0037,"regional differences, history"
https://twitter.com/MapPornTweet/status/1089117048980922371,Isochrone map - Travel time from Paris - 1882 https://t.co/N92VGI1k1O #MapPorn https://t.co/dZey3VfGHK,2019-01-26 11:05 +0000,23.3179,"isochrone, history"
